Date;Players;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
01-12-2006;949270;6643564,0000;0;0,0000;1;641911,8000;0;101202,3000;6;4647,0000;108;267,4000;146;139,6000;457;66,1000;6154;27,0000;7431;19,7000;8267;18,5000;42190;8,4000;84641;9,3000;0;0,0000
24-11-2006;944762;6821944,0000;0;7500000,0000;1;189530,1000;0;60508,7000;30;2930,2000;208;154,0000;300;87,0000;582;58,3000;7767;21,7000;7645;18,8000;10318;15,7000;35744;9,2000;99516;7,9000;0;0,0000
17-11-2006;2340602;20867464,0000;0;0,0000;1;9652339,4000;0;97247,1000;33;3385,5000;416;212,6000;584;104,0000;1645;59,1000;20148;25,6000;23426;20,4000;29163;16,0000;116613;9,4000;283041;9,1000;0;0,0000
10-11-2006;1654469;14022992,0000;0;0,0000;0;617824,2000;1;72549,7000;12;7589,9000;278;246,4000;367;127,7000;669;98,3000;12798;27,1000;10042;29,0000;17990;18,3000;54539;12,7000;186736;8,5000;0;0,0000
03-11-2006;1454944;12002968,0000;0;0,0000;2;512739,2000;1;116405,6000;14;5470,1000;246;251,7000;345;118,4000;758;76,1000;11918;27,1000;11297;23,4000;17458;17,1000;57943;10,6000;165093;8,9000;0;0,0000
27-10-2006;1242672;10154324,0000;0;0,0000;1;393862,2000;1;97800,2000;7;7451,4000;207;252,5000;283;117,5000;608;95,3000;9650;27,3000;7898;28,7000;14268;16,5000;39267;13,0000;142823;8,5000;0;0,0000
20-10-2006;1014873;8112114,0000;0;0,0000;0;1582400,4000;0;64151,3000;9;5976,8000;156;273,6000;218;130,6000;477;85,4000;6457;30,5000;6857;25,6000;9713;18,8000;38453;10,7000;98943;9,5000;0;0,0000
13-10-2006;1120112;8482638,0000;0;0,0000;0;649447,2000;1;215019,6000;3;7143,5000;147;344,1000;152;172,3000;530;80,9000;6752;34,3000;8983;20,8000;9645;22,8000;50995;8,0000;104899;10,1000;0;0,0000
06-10-2006;811114;6139856,0000;0;0,0000;0;199361,7000;2;36991,7000;8;6245,3000;145;167,5000;217;77,4000;252;104,2000;5846;24,0000;4001;32,5000;8960;14,3000;22125;14,0000;83832;8,6000;0;0,0000
29-09-2006;785141;5851350,0000;0;0,0000;1;250022,4000;2;29359,5000;17;3167,5000;199;164,8000;286;68,8000;500;56,4000;6442;22,5000;6729;19,5000;9886;12,8000;34294;8,8000;83969;8,3000;0;0,0000
22-09-2006;756680;5545812,0000;0;0,0000;0;553842,3000;0;261952,4000;5;6035,7000;54;297,2000;108;137,0000;267;97,9000;3784;33,6000;4677;26,4000;5712;20,0000;26988;10,9000;62746;10,1000;0;0,0000
15-09-2006;681358;4880234,0000;0;0,0000;0;649507,8000;0;67025,3000;4;5485,7000;74;218,6000;137;95,8000;231;85,0000;4236;25,3000;3619;27,0000;6197;14,5000;20223;11,7000;59283;9,1000;0;0,0000
08-09-2006;622420;4433308,0000;0;0,0000;1;406808,3000;0;230891,2000;2;6184,5000;94;246,1000;116;117,1000;306;85,2000;4320;26,2000;3843;26,3000;6529;16,1000;18341;12,4000;63220;8,4000;0;0,0000
01-09-2006;601226;4255104,0000;0;0,0000;0;337100,5000;0;55803,8000;7;5034,9000;58;236,5000;147;96,4000;238;85,9000;3940;25,4000;3553;26,5000;6418;14,4000;17774;12,2000;58141;8,7000;0;0,0000
25-08-2006;653143;4835750,0000;0;57414511,0000;0;475698,8000;1;101246,7000;6;7513,6000;89;303,4000;111;147,5000;219;98,6000;3594;33,5000;3640;28,4000;5270;20,4000;20171;12,0000;54798;10,3000;0;0,0000
18-08-2006;616336;4492264,0000;0;0,0000;0;866860,3000;0;73800,2000;2;8785,7000;78;357,8000;97;154,5000;181;105,3000;3942;33,0000;2843;32,3000;5803;20,1000;15595;13,6000;58533;9,7000;0;0,0000
11-08-2006;609139;4381676,0000;0;0,0000;0;0,0000;2;445391,9000;8;6393,1000;47;365,8000;83;167,0000;251;85,8000;2606;36,3000;4296;21,9000;3807;23,7000;27516;8,4000;49805;10,0000;0;0,0000
04-08-2006;601347;4252270,0000;0;0,0000;2;586750,7000;0;222013,7000;7;4031,7000;54;282,9000;106;139,6000;307;59,7000;3342;29,9000;5290;16,6000;4947;17,5000;31876;7,0000;50498;9,1000;0;0,0000
28-07-2006;574853;4033566,0000;0;0,0000;0;1135174,4000;1;49560,6000;8;5002,2000;144;193,8000;161;96,3000;279;83,6000;5071;24,0000;3471;26,9000;7518;14,7000;16272;12,4000;62445;8,2000;0;0,0000
21-07-2006;546373;3849502,0000;0;25042525,0000;0;592212,2000;0;74693,4000;5;6488,8000;72;304,2000;134;117,4000;225;93,6000;3386;29,4000;3043;28,5000;5900;15,7000;16198;12,2000;50214;9,3000;0;0,0000
14-07-2006;605264;4240542,0000;0;0,0000;0;0,0000;0;370709,4000;2;4729,9000;61;300,4000;163;102,2000;339;68,7000;3536;31,4000;5262;20,6000;6278;15,5000;27697;8,8000;54652;9,8000;0;0,0000
07-07-2006;624560;4961656,0000;1;34204133,0000;1;249486,5000;0;102267,0000;14;3478,4000;173;206,9000;199;116,3000;516;57,0000;6345;25,3000;6795;16,9000;7755;18,5000;31941;7,6000;78991;8,3000;0;0,0000
30-06-2006;644007;5043446,0000;0;0,0000;1;1003962,5000;0;122103,5000;12;6293,9000;80;300,5000;150;146,7000;203;106,9000;3666;31,2000;2978;32,0000;5549;19,5000;17035;13,6000;60131;9,2000;0;0,0000
23-06-2006;597756;4590238,0000;0;0,0000;0;391601,0000;0;97238,7000;4;4831,7000;74;237,7000;128;101,8000;275;78,0000;3543;30,6000;4365;22,4000;5812;18,4000;24235;9,3000;53239;10,2000;0;0,0000
16-06-2006;578991;4363968,0000;0;0,0000;3;209527,7000;1;59460,5000;4;5046,1000;75;235,9000;140;107,6000;250;80,5000;3478;28,1000;3534;25,9000;5225;17,1000;20372;10,7000;48843;9,7000;0;0,0000
09-06-2006;568041;4234300,0000;0;0,0000;0;268609,0000;1;85755,2000;4;4224,3000;71;230,3000;118;96,4000;293;59,9000;3953;25,6000;4579;19,8000;6405;14,3000;22739;9,0000;55278;8,8000;0;0,0000
02-06-2006;607696;4448164,0000;0;0,0000;1;394788,8000;1;112034,6000;6;5784,9000;72;313,8000;133;132,5000;325;81,8000;3726;31,5000;4389;24,1000;6755;16,9000;23433;9,8000;55803;9,8000;0;0,0000
26-05-2006;541066;4015520,0000;0;7500000,0000;2;263416,6000;0;39575,3000;4;4004,6000;84;252,6000;116;109,8000;340;56,6000;3202;30,6000;5568;16,7000;4942;18,0000;30350;7,1000;49223;9,5000;0;0,0000
19-05-2006;586432;4306358,0000;0;15000000,0000;0;1248252,6000;0;236155,9000;6;6325,6000;74;259,1000;68;141,5000;318;68,5000;3844;27,0000;4766;19,4000;4934;18,6000;26149;8,5000;58365;8,5000;0;0,0000
12-05-2006;572797;4254324,0000;0;12820188,0000;0;233631,2000;1;48620,5000;5;3276,3000;88;171,7000;109;95,5000;357;55,6000;4454;22,8000;4725;18,6000;5986;16,6000;22391;9,0000;60812;7,9000;0;0,0000
05-05-2006;575126;4248660,0000;0;0,0000;0;615969,3000;0;174802,1000;10;4624,3000;88;230,1000;111;101,6000;261;80,2000;4001;25,7000;3805;24,7000;6695;14,3000;20181;10,9000;56449;8,7000;0;0,0000
28-04-2006;609539;4534116,0000;0;6452983,0000;0;131382,4000;1;31070,1000;12;1752,0000;158;120,4000;194;72,5000;534;37,2000;6083;18,3000;6362;14,4000;7482;13,7000;28510;7,6000;74332;7,2000;0;0,0000
21-04-2006;590831;4353096,0000;0;0,0000;0;502185,1000;0;101794,2000;5;5089,7000;51;343,7000;91;164,4000;298;76,3000;3202;34,9000;4283;21,3000;4951;20,2000;23254;9,2000;48784;10,6000;0;0,0000
14-04-2006;663384;4923168,0000;0;25915863,0000;0;887536,1000;0;377802,5000;4;4776,2000;55;303,3000;101;146,4000;297;68,6000;3099;32,3000;4283;22,0000;4924;19,6000;26742;9,3000;52015;10,5000;0;0,0000
07-04-2006;634311;4689396,0000;0;0,0000;0;915222,8000;1;55655,4000;8;6183,9000;112;244,4000;162;115,0000;293;84,9000;5023;26,1000;3852;25,2000;7190;16,6000;19530;11,1000;73342;8,1000;0;0,0000
31-03-2006;699836;5588022,0000;1;75753123,0000;0;715464,3000;1;92289,6000;3;7399,3000;87;250,8000;134;117,8000;239;101,4000;4071;29,4000;3736;30,1000;6522;17,9000;20788;12,7000;65287;9,4000;0;0,0000
24-03-2006;725638;5653072,0000;0;0,0000;1;313510,4000;0;195732,1000;5;5974,7000;102;291,2000;152;122,9000;354;86,3000;4676;31,2000;5187;25,9000;7480;17,5000;26941;11,0000;68747;10,0000;0;0,0000
17-03-2006;668004;5150616,0000;0;0,0000;0;822820,2000;0;133430,3000;3;7496,0000;68;356,9000;102;163,6000;236;104,1000;4118;34,4000;3953;29,0000;6263;20,6000;22190;11,5000;60578;10,3000;0;0,0000
10-03-2006;686960;5179156,0000;0;0,0000;0;1035730,1000;2;55110,6000;6;5476,8000;118;242,5000;167;100,6000;309;85,8000;4131;29,8000;4228;26,4000;6865;16,4000;23940;11,1000;59335;9,9000;0;0,0000
03-03-2006;639559;4808480,0000;0;0,0000;0;297436,9000;1;84407,7000;27;1348,7000;135;149,8000;163;85,5000;691;32,4000;5436;20,8000;7674;13,4000;6847;15,7000;34249;7,0000;75695;7,5000;0;0,0000
24-02-2006;669495;4948052,0000;0;0,0000;0;742185,5000;1;46804,4000;11;3647,1000;97;224,4000;171;94,7000;481;52,7000;4691;26,5000;7392;16,1000;7098;15,7000;38473;7,2000;65736;8,9000;0;0,0000
17-02-2006;675978;5162822,0000;0;27813382,0000;2;366762,7000;2;93673,1000;8;5227,2000;129;278,4000;155;133,9000;384;68,4000;5034;28,2000;5570;20,5000;7148;18,3000;25837;9,7000;71732;9,1000;0;0,0000
10-02-2006;723989;5590068,0000;0;0,0000;1;350342,4000;0;165702,5000;6;9468,7000;70;369,5000;114;165,6000;230;113,2000;4601;32,6000;3864;31,7000;6458;20,3000;20858;13,0000;69400;10,0000;0;0,0000
03-02-2006;1969321;18620172,0000;0;61191026,0000;1;224419,2000;4;43725,0000;25;4799,4000;342;216,5000;499;105,2000;1026;84,5000;15341;27,2000;14577;25,8000;22275;17,2000;78559;11,2000;237413;8,9000;0;0,0000
27-01-2006;1609308;14538296,0000;0;0,0000;0;657741,4000;0;97061,3000;11;7282,5000;211;293,1000;368;122,9000;689;92,4000;10990;30,1000;10649;27,0000;17650;17,0000;59028;11,5000;168745;9,5000;0;0,0000
20-01-2006;1259888;10961038,0000;0;0,0000;0;373221,4000;0;82889,3000;26;5217,4000;297;249,0000;358;114,7000;928;74,1000;10271;29,4000;11341;22,0000;15035;17,4000;59638;9,4000;142896;9,3000;0;0,0000
13-01-2006;1146921;9435942,0000;0;0,0000;3;288088,1000;1;90360,5000;21;4492,0000;255;223,2000;438;100,6000;746;70,0000;10440;26,1000;9691;22,1000;18080;14,8000;47482;10,0000;129659;8,9000;0;0,0000
06-01-2006;647183;5230236,0000;0;0,0000;2;195331,7000;0;38802,3000;1;4470,3000;131;152,3000;195;72,2000;318;71,2000;5588;20,4000;4386;24,2000;8135;13,2000;21502;11,2000;75039;7,7000;0;0,0000
30-12-2005;654935;5199520,0000;0;0,0000;0;466812,7000;0;105979,1000;3;9231,6000;128;304,0000;179;128,7000;233;107,0000;4211;33,0000;3727;29,4000;7120;18,8000;20239;12,6000;61538;10,0000;0;0,0000
23-12-2005;689209;5301750,0000;0;0,0000;0;1107020,1000;1;117807,8000;3;7919,8000;76;321,2000;108;150,8000;205;107,5000;3162;35,9000;3575;31,0000;5407;19,6000;22927;12,3000;55348;11,0000;0;0,0000
16-12-2005;534199;4081676,0000;0;0,0000;2;346861,3000;1;71588,0000;1;5983,8000;105;257,1000;142;108,2000;202;101,5000;3833;26,8000;2917;28,4000;6002;15,7000;15262;13,1000;55861;8,7000;0;0,0000
09-12-2005;518506;3886614,0000;0;0,0000;0;422158,7000;0;119801,8000;4;7779,3000;78;293,0000;102;137,2000;230;88,0000;3680;30,7000;3587;24,9000;5093;19,2000;19224;10,1000;51118;9,5000;0;0,0000
02-12-2005;498475;3676550,0000;0;0,0000;0;336082,2000;1;95374,6000;6;3784,7000;74;203,4000;133;82,6000;256;67,4000;3494;24,2000;3751;21,9000;5860;13,6000;19446;9,9000;49080;8,6000;0;0,0000
25-11-2005;513150;3696364,0000;0;0,0000;0;735259,1000;2;52163,6000;17;3493,1000;93;272,2000;184;113,0000;353;59,0000;3250;29,8000;3905;20,0000;5867;17,1000;17083;10,9000;43486;9,5000;0;0,0000
18-11-2005;473541;3404270,0000;0;0,0000;1;546924,5000;0;124166,6000;6;8212,0000;60;280,7000;84;140,6000;155;112,4000;3228;29,9000;2123;33,8000;4267;19,5000;11599;14,2000;48548;9,3000;0;0,0000
11-11-2005;520901;3817026,0000;0;45117030,0000;0;1262278,0000;2;102346,8000;2;6092,0000;42;357,2000;65;172,1000;192;83,2000;2422;36,4000;3550;20,2000;3703;23,3000;22461;7,6000;41536;10,0000;0;0,0000
04-11-2005;498276;3685548,0000;0;0,0000;0;592653,2000;0;112123,5000;2;8736,9000;50;403,4000;72;170,4000;163;104,0000;2290;39,9000;3038;26,4000;3376;24,2000;20449;10,0000;38385;11,6000;0;0,0000
28-10-2005;544681;3933762,0000;0;0,0000;1;441566,3000;1;156636,7000;5;6780,8000;64;352,2000;79;173,7000;236;86,3000;2973;35,5000;3789;23,2000;4174;23,5000;22608;8,4000;44486;10,6000;0;0,0000
21-10-2005;466997;3354810,0000;0;0,0000;0;712536,9000;1;75827,4000;5;6279,7000;70;251,6000;99;110,2000;177;92,1000;3054;26,8000;2630;28,3000;5027;15,6000;13873;13,0000;45122;8,9000;0;0,0000
14-10-2005;490316;3511122,0000;0;15000000,0000;0;1099329,3000;0;38996,4000;6;4691,3000;74;185,6000;146;77,2000;265;65,9000;3519;22,8000;3548;21,5000;6121;12,3000;16930;10,6000;47040;8,2000;0;0,0000
07-10-2005;474299;3409158,0000;1;7500000,0000;0;560592,5000;0;79543,5000;5;4685,9000;92;252,5000;129;114,4000;247;71,7000;3465;26,1000;3525;20,8000;5233;15,5000;17234;10,1000;47229;8,5000;0;0,0000
30-09-2005;511581;3693246,0000;0;6266595,0000;0;1188436,3000;0;134903,5000;4;6599,9000;50;311,5000;76;151,3000;186;96,5000;2412;32,2000;2961;26,4000;3785;19,5000;16735;11,5000;39430;10,3000;0;0,0000
23-09-2005;525906;3734684,0000;0;0,0000;0;1150014,9000;0;217570,3000;4;10842,3000;57;394,9000;70;168,7000;188;102,2000;2380;37,7000;2921;27,8000;3633;21,8000;17051;11,0000;38631;10,9000;0;0,0000
16-09-2005;605749;4700322,0000;0;75888514,0000;0;452651,6000;0;89918,6000;9;4587,6000;128;221,9000;214;100,2000;360;68,4000;5434;23,9000;5055;21,3000;8284;14,8000;24262;10,2000;72543;8,1000;0;0,0000
09-09-2005;602111;4612538,0000;0;0,0000;2;375440,1000;1;85235,0000;7;5159,5000;120;237,6000;164;105,0000;247;96,7000;4639;27,3000;3477;29,7000;7183;16,3000;17631;13,1000;64673;9,0000;0;0,0000
02-09-2005;501704;3873264,0000;0;0,0000;0;0,0000;0;401514,0000;4;6792,5000;52;328,7000;91;152,9000;209;102,0000;3147;33,4000;3264;25,7000;4808;19,8000;17872;10,7000;50055;9,6000;0;0,0000
26-08-2005;490117;3717046,0000;0;0,0000;0;869806,1000;0;92563,8000;5;8531,2000;46;370,4000;64;159,2000;162;112,7000;2373;36,2000;2709;29,7000;3956;19,8000;16167;12,0000;38459;10,7000;0;0,0000
19-08-2005;481846;3601522,0000;0;0,0000;0;347334,2000;0;114995,7000;1;8960,7000;66;268,4000;102;121,6000;193;76,1000;3221;26,8000;2855;25,8000;4523;16,5000;14526;11,8000;44093;9,6000;0;0,0000
12-08-2005;477588;3549126,0000;0;0,0000;0;805550,9000;0;68580,6000;6;5831,6000;70;260,4000;116;118,0000;195;86,3000;3173;29,4000;2924;26,2000;4689;17,6000;16068;10,9000;43971;9,5000;0;0,0000
05-08-2005;478494;3566084,0000;0;0,0000;0;297880,4000;0;45084,6000;3;4128,6000;73;196,8000;129;82,4000;235;62,5000;3017;25,2000;3517;19,2000;5268;13,6000;17759;9,2000;43877;8,8000;0;0,0000
29-07-2005;896899;7865056,0000;0;115436126,0000;0;667248,2000;0;106511,7000;11;6339,9000;164;288,3000;216;133,3000;381;93,8000;6632;30,6000;5808;27,8000;9684;19,9000;32034;11,7000;102808;9,2000;0;0,0000
22-07-2005;698618;6015140,0000;0;0,0000;0;1228549,9000;1;87160,6000;4;9486,8000;88;381,6000;117;169,5000;315;109,7000;4336;37,5000;4405;31,0000;6699;21,8000;23914;12,6000;65703;11,0000;0;0,0000
15-07-2005;680978;5699316,0000;0;0,0000;0;416172,7000;2;65612,8000;16;5305,6000;129;233,1000;211;106,8000;473;72,3000;6621;24,9000;5711;22,7000;10148;15,4000;28326;10,3000;84765;8,5000;0;0,0000
08-07-2005;548407;4484524,0000;0;0,0000;0;492098,0000;0;61096,6000;2;6913,3000;72;332,0000;65;167,1000;231;107,3000;2835;39,6000;3988;27,6000;4269;24,4000;24878;10,2000;45678;12,1000;0;0,0000
01-07-2005;510896;4089280,0000;0;0,0000;0;317190,3000;0;202530,3000;6;4862,6000;78;233,2000;113;117,2000;263;78,7000;3825;25,3000;3699;23,4000;5526;16,6000;19314;10,7000;60987;8,0000;0;0,0000
24-06-2005;474967;3682974,0000;0;0,0000;0;471893,5000;0;74397,6000;9;7472,9000;73;268,8000;93;136,0000;168;96,6000;2869;27,7000;2291;29,6000;4027;17,8000;12644;13,6000;45686;8,5000;0;0,0000
17-06-2005;420742;3209342,0000;0;0,0000;1;241670,0000;1;32486,2000;5;4740,6000;79;166,4000;131;64,1000;208;72,5000;3480;21,9000;2768;25,3000;5768;11,5000;13801;11,9000;44676;8,4000;0;0,0000
10-06-2005;465380;3396868,0000;0;0,0000;0;395836,4000;0;140414,9000;3;6576,8000;44;326,9000;67;159,3000;198;73,2000;3038;27,7000;2737;28,2000;4279;18,5000;15057;11,8000;44800;9,6000;0;0,0000
03-06-2005;383430;2800320,0000;0;0,0000;0;185245,4000;0;105139,3000;6;4267,0000;65;220,5000;96;105,8000;231;67,7000;3156;23,9000;3148;20,3000;4404;15,6000;14674;9,5000;43095;7,9000;0;0,0000
27-05-2005;386211;2760120,0000;0;0,0000;0;0,0000;0;248346,9000;2;5267,3000;52;310,3000;99;143,5000;161;93,8000;1911;35,6000;2226;27,7000;3321;21,1000;12661;11,2000;29709;11,0000;0;0,0000
20-05-2005;388126;2969946,0000;0;43020745,0000;1;385427,3000;1;93752,5000;11;3146,0000;90;193,5000;124;92,1000;303;52,0000;3631;22,5000;4166;16,7000;5472;14,0000;19937;7,7000;49237;7,8000;0;0,0000
13-05-2005;487420;3563918,0000;0;0,0000;0;375587,4000;0;159878,4000;3;7742,2000;51;317,2000;98;147,9000;190;94,3000;2889;29,9000;3203;27,4000;4452;18,2000;16499;11,6000;48860;9,1000;0;0,0000
06-05-2005;380984;2756378,0000;0;0,0000;1;305299,6000;0;86639,1000;3;5381,3000;57;215,6000;82;84,6000;151;78,0000;2538;25,7000;2415;23,8000;4442;13,4000;11731;11,1000;38728;8,7000;0;0,0000
29-04-2005;383574;2735768,0000;0;0,0000;0;1737261,5000;0;246503,3000;4;8189,4000;41;332,5000;82;136,3000;124;114,3000;2199;33,2000;1877;33,1000;3972;16,8000;10569;14,0000;32760;10,1000;0;0,0000
22-04-2005;408668;2966028,0000;0;11874779,0000;0;84084,4000;0;19600,7000;10;3563,7000;90;172,9000;110;85,4000;280;52,0000;3348;21,6000;4011;17,0000;4795;14,3000;18942;8,2000;45753;7,6000;0;0,0000
15-04-2005;444963;3155796,0000;0;0,0000;0;1885108,7000;0;106992,6000;1;6588,2000;50;279,0000;97;127,5000;152;99,9000;2555;32,2000;2401;29,4000;3953;19,0000;14480;11,8000;38121;10,1000;0;0,0000
08-04-2005;668772;5615206,0000;0;64040749,0000;0;344680,7000;1;97814,7000;13;5458,4000;125;233,4000;195;106,7000;349;80,8000;5431;27,1000;4449;25,6000;8491;15,9000;23160;11,7000;75468;9,2000;0;0,0000
01-04-2005;558728;4526806,0000;0;0,0000;0;1442087,4000;0;409241,0000;9;6878,0000;42;371,9000;71;195,4000;256;82,4000;2660;37,9000;4769;21,2000;4030;23,5000;30793;7,8000;45196;11,2000;0;0,0000
25-03-2005;468050;3587684,0000;0;0,0000;0;761236,6000;0;324039,9000;5;9849,2000;46;396,1000;52;179,7000;180;106,3000;2993;33,6000;2781;30,1000;4352;20,0000;15171;12,1000;44695;10,3000;0;0,0000
18-03-2005;407760;3008206,0000;0;0,0000;0;1018790,5000;0;115646,4000;3;5363,9000;53;291,6000;73;157,5000;234;70,7000;2610;31,3000;3482;19,9000;3406;21,5000;18317;8,0000;39199;9,8000;0;0,0000
11-03-2005;339009;2451058,0000;0;0,0000;1;615432,1000;0;65493,6000;4;6804,5000;58;247,0000;93;94,1000;146;105,4000;2210;29,8000;1869;30,5000;4361;15,7000;9256;13,2000;31186;9,7000;0;0,0000
04-03-2005;352924;2460696,0000;0;0,0000;0;821204,7000;0;155363,0000;9;5284,4000;151;243,3000;276;110,8000;219;91,9000;3397;29,7000;2083;28,8000;5555;18,2000;10268;12,0000;35158;9,8000;0;0,0000
25-02-2005;290697;2030138,0000;0;0,0000;0;375182,4000;0;70980,4000;2;6760,0000;31;340,8000;63;141,2000;102;95,8000;1603;34,7000;1627;26,9000;2823;19,0000;9619;10,8000;24254;10,5000;0;0,0000
18-02-2005;318296;2207904,0000;0;10000000,0000;0;1544014,8000;0;219083,1000;2;7451,8000;24;400,4000;26;184,6000;68;132,8000;1199;37,1000;1157;38,3000;1957;21,0000;6644;15,4000;22407;10,4000;0;0,0000
11-02-2005;314320;2328464,0000;0;34776948,0000;0;331257,5000;1;62670,3000;7;4379,1000;49;230,3000;91;112,1000;159;69,9000;2346;26,3000;2299;22,5000;3679;15,8000;11615;10,2000;31799;8,7000;0;0,0000
04-02-2005;294309;2125984,0000;0;0,0000;1;1738214,5000;0;70468,1000;3;6406,1000;57;202,1000;40;97,6000;89;99,4000;2150;24,4000;1258;30,8000;2970;14,9000;6488;14,3000;28946;8,4000;0;0,0000
28-01-2005;284535;2015748,0000;0;0,0000;0;263505,2000;0;149557,0000;2;4451,1000;22;266,4000;45;168,0000;155;55,2000;1749;27,6000;2539;15,8000;1992;21,5000;12977;7,2000;28054;8,4000;0;0,0000
21-01-2005;280341;1972464,0000;0;0,0000;0;80527,5000;2;27137,2000;1;1891,0000;55;124,2000;116;64,8000;172;42,2000;2423;19,0000;2809;15,2000;3303;13,1000;13085;7,5000;30352;7,4000;0;0,0000
14-01-2005;308525;2246470,0000;0;13003681,0000;0;253545,6000;1;50366,5000;2;4612,3000;44;174,3000;100;78,4000;101;74,9000;2363;22,3000;1709;24,8000;3714;12,9000;8528;11,9000;32528;8,2000;0;0,0000
07-01-2005;289142;2083028,0000;0;0,0000;0;318258,5000;0;451583,0000;0;6582,8000;24;250,6000;35;127,8000;90;105,8000;2002;26,5000;1314;30,2000;2451;19,2000;7264;13,7000;31752;8,4000;0;0,0000
31-12-2004;359505;2697718,0000;0;0,0000;1;213961,6000;1;60718,8000;2;8261,0000;63;296,5000;70;132,2000;133;113,4000;2477;29,9000;1730;33,9000;3776;18,3000;8618;14,9000;39207;8,9000;0;0,0000
24-12-2004;347685;2514450,0000;0;10000000,0000;0;0,0000;0;431942,2000;1;6314,9000;54;278,2000;56;137,7000;136;90,3000;2760;26,8000;2224;25,5000;3873;18,5000;10335;11,1000;40694;8,0000;0;0,0000
17-12-2004;303811;2188656,0000;0;26215627,0000;1;298427,7000;0;254066,8000;0;7561,5000;24;326,5000;29;150,9000;96;104,1000;1445;33,6000;1584;28,8000;2122;20,3000;9577;11,9000;25226;9,6000;0;0,0000
10-12-2004;308585;2160550,0000;0;0,0000;0;822799,3000;0;58374,2000;4;4905,4000;42;231,6000;75;95,0000;195;64,0000;2562;22,3000;2578;20,5000;3962;13,0000;13034;9,3000;32701;8,1000;0;0,0000
03-12-2004;314745;2196508,0000;0;0,0000;0;400964,3000;0;113787,1000;4;7067,5000;38;313,2000;50;141,7000;82;107,3000;1769;31,4000;1602;28,0000;2636;18,6000;8753;11,7000;27488;9,2000;0;0,0000
26-11-2004;381224;2916412,0000;0;43756502,0000;0;492365,3000;0;87328,3000;4;6566,0000;48;317,1000;64;131,9000;124;94,8000;2438;31,5000;1992;27,3000;3729;17,9000;11357;11,7000;35280;9,9000;0;0,0000
19-11-2004;339732;2494264,0000;0;0,0000;0;0,0000;0;807419,9000;5;7082,6000;66;346,4000;91;149,7000;203;84,0000;2488;36,1000;2879;23,1000;3830;20,9000;14664;8,9000;33037;10,6000;0;0,0000
12-11-2004;302913;2145680,0000;0;0,0000;0;384714,2000;0;72783,7000;4;4520,7000;36;207,1000;71;88,0000;160;67,2000;2518;21,8000;2218;21,9000;3914;13,1000;11371;10,2000;34089;7,6000;0;0,0000
05-11-2004;284619;1942874,0000;0;0,0000;0;0,0000;0;918290,1000;1;8055,1000;36;303,4000;51;141,2000;130;98,5000;1599;32,9000;1666;28,5000;2460;19,9000;8495;12,3000;24066;10,1000;0;0,0000
29-10-2004;276920;1869062,0000;0;0,0000;0;349475,0000;0;99175,3000;6;6746,6000;26;443,4000;30;186,2000;98;98,3000;1254;37,4000;1612;26,7000;2104;21,0000;9006;10,6000;21267;10,5000;0;0,0000
22-10-2004;277247;1947168,0000;0;25059130,0000;0;123757,4000;0;35120,3000;2;4658,8000;42;164,5000;47;90,1000;113;69,7000;1924;23,0000;1912;22,9000;2807;15,3000;9339;10,7000;28525;8,2000;0;0,0000
15-10-2004;278357;1850746,0000;0;0,0000;0;719157,6000;0;204085,2000;4;5399,0000;35;296,7000;31;154,9000;196;71,8000;1872;30,4000;2387;18,7000;2390;21,4000;11842;7,7000;25626;9,0000;0;0,0000
